titulo_youtube,fecha_sesion,url_youtube
Transmisión en vivo de la sesión No. 216 Martes 23 de Abril del 2024,2024-04-23,https://www.youtube.com/watch?v=jEfHfAs7ETo
Transmisión en vivo de la sesión No. 217 Martes 30 de Abril del 2024,2024-04-30,https://www.youtube.com/watch?v=yYvXsRQJ0EM
Transmisión en vivo de la sesión No. 218 Martes 28 de Mayo del 2024,2024-05-28,https://www.youtube.com/watch?v=pqBVlHbYbDM
Transmisión en vivo de la sesión No. 219 Miércoles 12 de junio del 2024,2024-06-12,https://www.youtube.com/watch?v=vQTGCll98QU
Transmisión en vivo de la sesión No. 220 Miércoles 19 de junio del 2024,2024-06-19,https://www.youtube.com/watch?v=2V6fOkitNWc
Transmisión en vivo de la sesión No. 221 Martes 25 de junio del 2024,2024-06-25,https://www.youtube.com/watch?v=6p2RFc7hvbQ
Transmisión en vivo de la sesión No. 222 Miércoles 03 de julio del 2024,2024-07-03,https://www.youtube.com/watch?v=Guf1FZkyEs0
Transmisión en vivo de la sesión No. 223 Martes 09 de julio del 2024,2024-07-09,https://www.youtube.com/watch?v=vMhC649SiCQ
Transmisión en vivo de la sesión No. 225 Martes 16 de julio del 2024,2024-07-16,https://www.youtube.com/watch?v=8wthuhFjUV4
Transmisión en vivo de la sesión No. 226 Miércoles 17 de julio del 2024,2024-07-17,https://www.youtube.com/watch?v=kHI_qZkJsHc
Transmisión en vivo de la sesión No. 228 Jueves 18 de julio del 2024,2024-07-18,https://www.youtube.com/watch?v=KawE-VpcyN4
Transmision en vivo de la sesión No. 229 Martes 23 de julio del 2024,2024-07-23,https://www.youtube.com/watch?v=ClXuDiDwy_o
Revisión de Actas Para Elecciones Presidenciales 2024,2024-07-24,https://www.youtube.com/watch?v=gyd1yBkkKKs
Transmision en vivo de la sesión No. 230 Jueves 25  de Julio del 2024,2024-07-25,https://www.youtube.com/watch?v=URGc_UEPm-A
Rendición de Cuentas Senado de la República Cámara de Diputados  2023-2024,2024-08-07,https://www.youtube.com/watch?v=mHJcyZmrxHM
Transmisión en vivo de la sesión de Instalación No. 001 del Viernes 16 de Agosto del 2024,2024-08-16,https://www.youtube.com/watch?v=aV22eNNEQE4
Transmisión en vivo de la Juramentación del Presidente Luis Abinader 2024-2028,2024-08-16,https://www.youtube.com/watch?v=KCkUwdf2edA
Transmisión en vivo del Acto de Entrega de Proyecto de Reforma Constitucional,2024-08-19,https://www.youtube.com/watch?v=MBJqEUSdWuk
Transmision en vivo de la sesión No. 002 Martes 20 de Agosto del 2024,2024-08-20,https://www.youtube.com/watch?v=qJ_GzneV80k
Congreso Liderazgo Legislativo Transformador,2024-08-23,https://www.youtube.com/watch?v=ag_JutGqhiA
Congreso Liderazgo Legislativo Transformador Segunda Parte,2024-08-23,https://www.youtube.com/watch?v=6oYL7YjkrNA
Congreso Liderazgo Legislativo Transformador Dia 2,2024-08-24,https://www.youtube.com/watch?v=jX0lKpazmhc
Congreso Liderazgo Legislativo Transformador Segundo Dia,2024-08-24,https://www.youtube.com/watch?v=64gqPNVnsUE
"El Poder Legislativo y los Partidos Políticos,  Construyendo Consensos y Manejando las Diferencias",2024-08-24,https://www.youtube.com/watch?v=E_zOq4D1Rzg
Conversatorio Senado de la Republica Dominicana y Representantes del Estado  de  Nueva York,2024-08-26,https://www.youtube.com/watch?v=hcingVvWwcA
Transmision en vivo de la sesión No. 003 Miércoles 28 de Agosto del 2024,2024-08-28,https://www.youtube.com/watch?v=KPj7Lx8otQw
Taller de Sensibilización de la Ley  General de Libre Acceso a la Información Publica No. 200-04,2024-09-04,https://www.youtube.com/watch?v=XOAbh4l32p4
Transmision en vivo de la sesión No. 0004 Miércoles 4 de Septiembre del 2024,2024-09-04,https://www.youtube.com/watch?v=j-cpTp_F4p4
Apertura del Diplomado en Derecho Constitucional y Procedimientos Constitucionales,2024-09-09,https://www.youtube.com/watch?v=Nvq5yDfoDkI
Transmision en vivo de la sesión No. 0006 Miércoles 11 de Septiembre del 2024,2024-09-11,https://www.youtube.com/watch?v=Pta32QNHuRQ
Transmision en vivo de la sesión No. 0007 Miércoles 18 de Septiembre del 2024,2024-09-18,https://www.youtube.com/watch?v=6qcTM-QLbjk
Charla Agenda para la Reforma Económica  y Política,2024-09-19,https://www.youtube.com/watch?v=ZsJvqG6b5jU
Charla Beneficios de una Nutrición Saludable,2024-09-20,https://www.youtube.com/watch?v=DbsrRxrAGao
Transmision en vivo de la sesión No. 0008 Miércoles 25 de Septiembre del 2024,2024-09-25,https://www.youtube.com/watch?v=o-M1ZwKQbko
Transmision en vivo de la sesión No. 0009 Viernes 27 de Septiembre del 2024,2024-09-27,https://www.youtube.com/watch?v=xjK7MNr6Z80
Charla de Detección Temprana Cáncer de Mama,2024-10-02,https://www.youtube.com/watch?v=MKotdpoUGp8
Transmision en vivo de la sesión No. 0011 Miércoles 02 de Octubre del 2024,2024-10-02,https://www.youtube.com/watch?v=H2iuSmV-ldM
Transmision en vivo de la sesión No. 0013 Miércoles 16 de Octubre del 2024,2024-10-16,https://www.youtube.com/watch?v=6WoDCeYYou4
Transmision en vivo de la sesión No. 0014 Martes 22 de Octubre del 2024,2024-10-22,https://www.youtube.com/watch?v=_MmiZr2xJ9c
Transmision en vivo de la sesión No. 0016 Martes 29 de Octubre del 2024,2024-10-29,https://www.youtube.com/watch?v=KwhrGx8e-pQ
Transmision en vivo de la sesión No. 0017 Miércoles 06 de Noviembre  del 2024,2024-11-06,https://www.youtube.com/watch?v=n2Eg5m9KXN0
Transmisión en vivo de la Juramentación de los Miembros de la Junta Central 13 de Noviembre del 2024,2024-11-13,https://www.youtube.com/watch?v=ZT-cc5W3dY0
Transmision en vivo de la sesión No. 0018 Miércoles 13 de Noviembre  del 2024,2024-11-13,https://www.youtube.com/watch?v=_5UJTi2TSFE
Transmision en vivo de la sesión No. 0020 Martes 19 de Noviembre  del 2024,2024-11-19,https://www.youtube.com/watch?v=HFxC_NB10ow
Charla de  Cáncer de Próstata Prevención y Detención Temprana Dr. Carlos Julian Peña Leo,2024-11-26,https://www.youtube.com/watch?v=b0Up1CCvSDs
Reconocimiento Boxeador Yunior Alcántara,2024-11-27,https://www.youtube.com/watch?v=-zH2wBbaw60
Transmision en vivo de la sesión No. 0021 Miércoles 27 de Noviembre  del 2024,2024-11-27,https://www.youtube.com/watch?v=2wMKbtcJQvU
Transmision en vivo de la sesión No. 0023 Martes 03 de Diciembre del 2024,2024-12-03,https://www.youtube.com/watch?v=yLQGNE-R0w8
Transmision en vivo de la sesión No. 0024 Jueves  05 de Diciembre del 2024,2024-12-05,https://www.youtube.com/watch?v=Of1EPNRBtV0
Transmision en vivo de la sesión No. 0026 Lunes 09 de Diciembre del 2024,2024-12-09,https://www.youtube.com/watch?v=7o02ZLMr9eE
Transmision en vivo de la sesión No. 0027 Miércoles 11 de Diciembre del 2024,2024-12-11,https://www.youtube.com/watch?v=Wj5JXmFieRM
"Transmision en vivo de la sesión No. 0081, Jueves 09 de octubre del 2025",2025-10-09,https://www.youtube.com/watch?v=tQbKDFnMLh0
"Transmision en vivo de la sesión No. 0080, Martes 07 de octubre del 2025",2025-10-07,https://www.youtube.com/watch?v=vsB_95e8S6Y
"Transmision en vivo de la sesión No. 0079, Martes 30 de septiembre del 2025",2025-09-30,https://www.youtube.com/watch?v=Og17nGZ8kpU
"Transmision en vivo de la sesión No. 0078, Martes 23 de septiembre del 2025",2025-09-23,https://www.youtube.com/watch?v=pRBH7Jdgkf0
Firma de acuerdo Interinstitucional entre el Senado RD y el Tribunal Constitucional,2025-09-22,https://www.youtube.com/watch?v=xDxurLlHYGQ
"Transmision en vivo de la sesión No. 0076, Lunes 15 de septiembre del 2025",2025-09-15,https://www.youtube.com/watch?v=79jz1NtS_4s
"Transmision en vivo de la sesión No. 0075, San Pedro de Macorís Miercoles 10 de septiembre del 2025",2025-09-10,https://www.youtube.com/watch?v=8RU8wyUPw7g
"Transmision en vivo de la sesión No. 0073, Martes 02 de septiembre del 2025",2025-09-02,https://www.youtube.com/watch?v=u1LiACE_ONQ
"Transmision en vivo de la sesión No. 0072, Jueves 28 de agosto del 2025",2025-08-28,https://www.youtube.com/watch?v=v4OsdNK4_Ok
"Transmision en vivo de la sesión No. 0071, Martes 19 de agosto del 2025",2025-08-19,https://www.youtube.com/watch?v=4u4WED3I7Gs
Programa senado a la vista Domingo 16 de Agosto del 2025,2025-08-19,https://www.youtube.com/watch?v=sZL4iFvMpxk
Elección  del Bufete Directivo y apertura de la Legislatura,2025-08-16,https://www.youtube.com/watch?v=RpJlMF3u8R8
"Transmision en vivo de la sesión No. 0069, Lunes 04 de agosto del 2025",2025-08-04,https://www.youtube.com/watch?v=EVOMAAx8xb8
"Transmision en vivo de la sesión No. 0068, Jueves 31 de julio del 2025",2025-07-31,https://www.youtube.com/watch?v=zeGS1ioSbog
"Transmision en vivo de la sesión No. 0066, Viernes 25 de julio del 2025",2025-07-25,https://www.youtube.com/watch?v=Z0-H68Yqywc
"Transmision en vivo de la sesión No. 0065, Miércoles 23 de julio del 2025",2025-07-23,https://www.youtube.com/watch?v=vvwg4c5Zpyw
"Transmision en vivo de la sesión No. 0064, Martes 22 de julio del 2025",2025-07-22,https://www.youtube.com/watch?v=RFP2rm0GEKM
"Transmision en vivo de la sesión No. 0063, Lunes 21 de julio del 2025",2025-07-21,https://www.youtube.com/watch?v=WqK1Lo2sO3Q
"Transmision en vivo de la sesión No. 0062, Viernes 18 de julio del 2025",2025-07-18,https://www.youtube.com/watch?v=f-m6gYwE_L0
"Transmision en vivo de la sesión No. 0061, Jueves 17 de julio del 2025",2025-07-17,https://www.youtube.com/watch?v=jMm1BXj3leU
"Transmision en vivo de la sesión No. 0060, Martes 15 de julio del 2025",2025-07-15,https://www.youtube.com/watch?v=PBokQcEuGeQ
"Transmision en vivo de la sesión No. 0059, Jueves 10 de julio del 2025",2025-07-10,https://www.youtube.com/watch?v=zhrgIdWZmQU
"Transmision en vivo de la sesión No. 0058, Martes 08 de julio del 2025",2025-07-08,https://www.youtube.com/watch?v=nSVtEfLpgPg
"Transmision en vivo de la sesión No. 0057, Martes 01 de julio del 2025",2025-07-01,https://www.youtube.com/watch?v=hc_RmGphYbI
"Transmision en vivo de la sesión No. 0056, Martes 24 de junio del 2025",2025-06-24,https://www.youtube.com/watch?v=bRXte2qycd8
"Transmision en vivo de la sesión No. 0055, Martes 17 de junio del 2025",2025-06-17,https://www.youtube.com/watch?v=pxKybiaJnvU
"Transmision en vivo de la sesión No. 0054, Jueves 12 de junio del 2025",2025-06-12,https://www.youtube.com/watch?v=vWhd2OtoRT0
"Transmision en vivo de la sesión No. 0053, Martes 10 de junio del 2025",2025-06-10,https://www.youtube.com/watch?v=Oi9R14VrPN0
"Transmision en vivo de la sesión No. 0052, Jueves 05 de junio del 2025",2025-06-05,https://www.youtube.com/watch?v=7j-niF5uYbs
"Transmision en vivo de la sesión No. 0051, Martes 03 de junio del 2025",2025-06-03,https://www.youtube.com/watch?v=dg7tCcaA13Q
"Transmision en vivo de la sesión No. 0050, Martes 27 de mayo del 2025",2025-05-27,https://www.youtube.com/watch?v=2ZtuwkPG_H8
"Transmision en vivo de la sesión No. 0048, Jueves 22 de mayo del 2025",2025-05-22,https://www.youtube.com/watch?v=7kOmTPfJTqA
"Transmision en vivo de la sesión No. 0047, Martes 20 de Mayo del 2025",2025-05-20,https://www.youtube.com/watch?v=DoWnO1pZbXU
"Transmision en vivo de la sesión No. 0046, Martes 13 de Mayo del 2025",2025-05-13,https://www.youtube.com/watch?v=H_E6W7Jw17o
"Transmision en vivo de la sesión No. 0045, Martes 06 DE Mayo del 2025",2025-05-06,https://www.youtube.com/watch?v=M7eb9Gd2NmE
Transmision en vivo de la sesión No. 0044 Viernes 02 de Mayo desde Provincia Espaillat,2025-05-02,https://www.youtube.com/watch?v=u8AzE_tdM8E
"Transmision en vivo de la sesión No. 0043, Martes 29 de abril del 2025",2025-04-29,https://www.youtube.com/watch?v=jme7qajMksM
"Transmision en vivo de la sesión No. 0042, Martes 22 de abril del 2025",2025-04-22,https://www.youtube.com/watch?v=dy2CYhpMjBo
"Transmision en vivo de la sesión No. 0041, Martes 01 de abril del 2025",2025-04-01,https://www.youtube.com/watch?v=tw3xwrQPe3o
"Transmision en vivo de la sesión No. 0040, Jueves 27 de Marzo del 2025",2025-03-27,https://www.youtube.com/watch?v=9Fkd-TC1k34
"Transmision en vivo de la sesión No. 0039, Martes 25 de Marzo del 2025",2025-03-25,https://www.youtube.com/watch?v=IF8SME4DoF8
"Transmision en vivo de la sesión No. 0038, Jueves 20 de Marzo del 2025",2025-03-20,https://www.youtube.com/watch?v=kTmTSpql3FI
"Transmision en vivo de la sesión No. 0038, Jueves 20 de Marzo del 2025",2025-03-20,https://www.youtube.com/watch?v=kApvtU2L2iY
"Transmision en vivo de la sesión No. 0037, Martes 18 de Marzo del 2025",2025-03-18,https://www.youtube.com/watch?v=lkFoj3LJ5U8
"Transmision en vivo de la sesión No. 0036, Jueves 13 de Marzo del 2025",2025-03-17,https://www.youtube.com/watch?v=nfOEZt8Jth8
"Transmision en vivo de la sesión No. 0035, Martes 11 de Marzo del 2025",2025-03-17,https://www.youtube.com/watch?v=ocbqeqPC9-8
Transmision en vivo de la sesión No. 0034 Martes 04 de Marzo del 2025,2025-03-17,https://www.youtube.com/watch?v=kvA_R9jQVlE
Transmision en vivo de la apertura primera Legistaltiva Ordinaria  Jueves  27 de Febrero del 2025,2025-03-17,https://www.youtube.com/watch?v=WvZJ-Gfp6UQ
