titulo_youtube,fecha_sesion,url_youtube
"Primera Legislatura Ordinaria 2023, Sesión Ordinaria No.00031 miércoles 07 de junio 2023",2023-06-07,https://www.youtube.com/watch?v=v3tk785lwi8
"Primera Legislatura Ordinaria 2023, Sesión Ordinaria No.00030, martes 06 de junio 2023",2023-06-06,https://www.youtube.com/watch?v=CJPx1lF_Irk
"Primera Legislatura Ordinaria del 2023, Sesión Ordinaria No.00029, miércoles 31 mayo 2023",2023-05-31,https://www.youtube.com/watch?v=CjrDuDMRv0M
"Primera Legislatura Ordinaria del 2023, Sesión Ordinaria No.00028, martes 30 mayo 2023",2023-05-30,https://www.youtube.com/watch?v=ePwJcySyBAc
"Primera Legislatura Ordinaria del 2023, Sesión Ordinaria No.00026, miércoles 24 mayo 2023",2023-05-24,https://www.youtube.com/watch?v=J58hrvnAZm0
"Primera Legislatura Ordinaria del 2023, Sesión Ordinaria No.00025, martes 23 mayo 2023",2023-05-23,https://www.youtube.com/watch?v=AmaQlxT--yQ
"Primera Legislatura Ordinaria de 2023, Sesión Ordinaria No.00024, jueves 11de  mayo 2023. 2da parte.",2023-05-11,https://www.youtube.com/watch?v=GI6X3AGRRYw
"Primera Legislatura Ordinaria de 2023, Sesión Ordinaria No.00024, jueves 11de  mayo 2023",2023-05-11,https://www.youtube.com/watch?v=ke_fkUmiLpo
"Primera Legislatura Ordinaria de 2023, Sesión Ordinaria No.00022, miércoles 10 de  mayo 2023",2023-05-10,https://www.youtube.com/watch?v=VDD_ZfbbYf4
"Primera Legislatura Ordinaria de 2023, Sesión Ordinaria No.00021, marte 09 de  mayo 2023",2023-05-09,https://www.youtube.com/watch?v=IElD_1WxnJI
"Primera Legislatura Ordinaria de 2023, Sesión Ordinaria No.00020, miércoles  03  de  mayo 2023",2023-05-03,https://www.youtube.com/watch?v=nmf_t_SSm6M
"Primera Legislatura Ordinaria de 2023, Sesión Ordinaria No.00018, martes 02 de  mayo 2023",2023-05-02,https://www.youtube.com/watch?v=-WdEr6LujXg
"Primera Legislatura Ordinaria de 2023, Sesión Ordinaria No.0017. miércoles 19 abril  2023.",2023-04-19,https://www.youtube.com/watch?v=WGcMKzJkViM
"Primera Legislatura Ordinaria de 2023, Sesión Ordinaria No.0016. martes 18  abril  2023.",2023-04-18,https://www.youtube.com/watch?v=IGzDUHoIWtk
"Primera Legislatura Ordinaria de 2023, Sesión Ordinaria No.0015. miércoles 12  abril  2023.",2023-04-12,https://www.youtube.com/watch?v=efpJeG1s1U4
"Primera Legislatura Ordinaria de 2023, Sesión Ordinaria No.0014. martes 11  abril  2023.",2023-04-11,https://www.youtube.com/watch?v=mcZgJ1H9JVs
"Primera Legislatura Ordinaria de 2023, Sesión Ordinaria No.0013. jueves 30 de marzo 2023.",2023-03-30,https://www.youtube.com/watch?v=vRinlcANEWk
"Primera Legislatura Ordinaria de 2023, Sesión Ordinaria No.0012. miércoles 29 de marzo 2023.",2023-03-29,https://www.youtube.com/watch?v=TtgiaMAuB0U
"Primera Legislatura Ordinaria de 2023, Sesión Ordinaria No.0011. martes 28  marzo 2023.",2023-03-28,https://www.youtube.com/watch?v=cMQERXvLmns
"Primera Legislatura Ordinaria del 2023, Sesión Ordinaria No.008, miércoles 22 de marzo 2023.",2023-03-22,https://www.youtube.com/watch?v=62QTJRJqyh8
"Primera Legislatura Ordinaria del 2023, Sesión Ordinaria No.005, miércoles 15 de marzo 2023.",2023-03-22,https://www.youtube.com/watch?v=-S_3bjwyiF4
"Primera Legislatura Ordinaria del 2023, Sesión Ordinaria No.004, martes 14 de marzo 2023.",2023-03-22,https://www.youtube.com/watch?v=oThsLlr1qfk
"Primera Legislatura Ordinaria del 2023, Sesión ordinaria No.0003 miércoles 1 de marzo 2023.",2023-03-01,https://www.youtube.com/watch?v=68jhg_G4_Tk
"Primera Legislatura Ordinaria del 2023, Sesión ordinaria No.00002 martes 28 de febrero 2023.",2023-02-28,https://www.youtube.com/watch?v=wwH0uSGhzyU
"Apertura Primera Legislatura Ordinaria del 2023, Sesión Ordinaria No.0001  lunes 27 de febrero 2023",2023-02-25,https://www.youtube.com/watch?v=L6EwuXs0FfI
"Primera Legislatura Extraordinaria del 2023, Sesión ordinaria No.0007 martes 14 de febrero 2023.",2023-02-14,https://www.youtube.com/watch?v=3zyluV68shk
"Primera Legislatura Extraordinaria del 2023, Sesión Extraordinaria No.0005 lunes 13 de febrero 2023.",2023-02-13,https://www.youtube.com/watch?v=b9CU1m1qJ9Y
"Primera Legislatura Extraordinaria De 2023, Sesión Ordinaria No.0003 jueves 02 De febrero 2023.",2023-02-02,https://www.youtube.com/watch?v=pnfqZFBQQ0c
"Primera Legislatura Extraordinaria De 2023, Sesión Ordinaria No.00001 miércoles 25 De enero 2023.",2023-01-25,https://www.youtube.com/watch?v=L-uOLmFDPng
"Segunda Legislatura Ordinaria De 2022, Sesión Ordinaria No.00038  jueves 12 de enero 2023.",2023-01-12,https://www.youtube.com/watch?v=i_jeswmdwD4
"Segunda Legislatura Ordinaria De 2022, Sesión Ordinaria No.00035 Miércoles 11 de enero 2023.",2023-01-11,https://www.youtube.com/watch?v=WTD0ZGkciCA
"Segunda Legislatura Ordinaria De 2022, Sesión Ordinaria No.00032, Martes 10  de enero 2023.",2023-01-10,https://www.youtube.com/watch?v=DUsiExZ4qOo
"Segunda Legislatura Ordinaria De 2022, Sesión Ordinaria No.00031, Miércoles  28 de diciembre 2022.",2022-12-28,https://www.youtube.com/watch?v=3i_naAEEMNo
"Segunda Legislatura Ordinaria De 2022, Sesión Extraordinaria No.00029, lunes 19 de diciembre 2022.",2022-12-28,https://www.youtube.com/watch?v=LIGzKqI2TCs
"Segunda Legislatura Ordinaria De 2022, Sesión Ordinaria No.00028, miércoles 14 De Diciembre 2022.",2022-12-28,https://www.youtube.com/watch?v=g4YMzQZXBIc
"Segunda Legislatura Ordinaria De 2022, Sesión Ordinaria No.00027, martes 13 De Diciembre 2022.",2022-12-14,https://www.youtube.com/watch?v=MkfMsvG0jiY
"Segunda Legislatura Ordinaria De 2022, Sesión Ordinaria No.00026 , martes  06  De Dic. 2022.",2022-12-14,https://www.youtube.com/watch?v=V_NO_aPW29Q
"Segunda Legislatura Ordinaria De 2022, Sesión Extraordinaria No.00025 , viernes 02  De Dic. 2022.",2022-12-14,https://www.youtube.com/watch?v=DT-ktYrzQGI
"Segunda Legislatura Ordinaria De 2022, Sesión Ordinaria No.00024, martes 29 De noviembre 2022.",2022-12-14,https://www.youtube.com/watch?v=5tcCfI7I2tM
"Segunda Legislatura Ordinaria De 2022, Sesión Ordinaria No.00023, martes 22 De noviembre 2022.",2022-12-14,https://www.youtube.com/watch?v=bAtaqYtJR1Q
"Segunda Legislatura Ordinaria De 2022, Sesión Ordinaria No.00022, martes 15 De noviembre 2022.",2022-11-15,https://www.youtube.com/watch?v=x_mu-aA40Kk
"Segunda Legislatura Ordinaria 2022, Sesión Ordinaria No.0021, miércoles 09 noviembre 2022.",2022-11-09,https://www.youtube.com/watch?v=cgQTGnQNvYQ
"Segunda Legislatura Ordinaria Del 2022, Sesión Ordinaria No.00020, martes 08 De noviembre 2022.",2022-11-08,https://www.youtube.com/watch?v=sbrnTZDkzjg
Segunda Legislatura Ordinaria 2024. Sesión Ordinaria No.0022  miércoles 13/11/2224. #diputadosrd,2024-11-13,https://www.youtube.com/watch?v=vB6GqsYR27M
Segunda Legislatura Ordinaria Del 2022. Sesión Ordinaria No.00019. Miércoles  02 de noviembre 2022.,2022-11-02,https://www.youtube.com/watch?v=WXEnit18V_c
Segunda Legislatura Ordinaria Del 2022. Sesión Ordinaria No.00017. Martes  01 de noviembre 2022.,2022-11-01,https://www.youtube.com/watch?v=X1qk9y0PSZg
Segunda Legislatura Ordinaria Del 2022. Sesión Ordinaria No.00016. Miércoles  26 de octubre  2022.,2022-10-26,https://www.youtube.com/watch?v=mx6gTEdgQXc
Segunda Legislatura Ordinaria Del 2022. Sesión Ordinaria No.00015. Martes  18 de octubre  2022.,2022-10-18,https://www.youtube.com/watch?v=bnY4qk-OQf8
Segunda Legislatura Ordinaria Del 2022. Sesión Ordinaria No.00014. Martes  11 de octubre  2022.,2022-10-11,https://www.youtube.com/watch?v=vP1KnQAo06A
"Segunda Legislatura Ordinaria Del 2022, Sesión No.00013  martes 04/10/2022. #diputadosrd",2022-10-04,https://www.youtube.com/watch?v=VoGT2LtMj9Y
"Segunda Legislatura Ordinaria Del 2022, Sesión No.00012 miércoles  28/09/2022. #diputadosrd",2022-09-28,https://www.youtube.com/watch?v=b9Lqh-Vip98
"Segunda Legislatura ordinaria Del 2022, Sesión No.00011 martes 27/09/2022. #diputadosrd",2022-09-27,https://www.youtube.com/watch?v=etI1401fHK0
"Segunda Legislatura Extraordinaria Del 2022, Sesión No.00010 26/09/2022. #diputadosrd",2022-09-26,https://www.youtube.com/watch?v=b3DSeAb5ok4
Segunda Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0008 martes 13/09/ 2022 #Diputadosrd,2022-09-13,https://www.youtube.com/watch?v=vPOfYPPuISA
Segunda Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0006 Miércoles 07/09/ 2022 #Diputadosrd,2022-09-07,https://www.youtube.com/watch?v=HFDWoj4XHLk
Segunda Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0005  Martes 06/09/ 2022 #diputadosrd,2022-09-06,https://www.youtube.com/watch?v=FTL9txbaPbo
Segunda Legislatura Ordinaria del 2022. Sesión  No.004 Miércoles  31/08/2022. #DiputadosRD,2022-08-31,https://www.youtube.com/watch?v=DPngPrEPNzw
Segunda Legislatura Ordinaria del 2022. Sesión  No.003 Martes 30/08/2022. #DiputadosRD,2022-08-30,https://www.youtube.com/watch?v=stPfZN1AIwc
Segunda Legislatura Ordinaria del 2022. Sesión  No.002 miércoles 24/08/2022. #DiputadosRD,2022-08-29,https://www.youtube.com/watch?v=jN4ugKLnOMk
Apertura Segunda Legislatura Ordinaria 2022. Sesión No.001 martes 16/08/2022. #Pachecopresidentecd,2022-08-29,https://www.youtube.com/watch?v=Bsh44nAt5WI
Primera Legislatura Ordinaria Del 2022. Sesión extraordinaria No.00050 lunes 25 de julio 2022.,2022-08-29,https://www.youtube.com/watch?v=_wyp-yU68Rs
Primera Legislatura Ordinaria Del 2022. Sesión extraordinaria No.00047 viernes 22 de julio 2022.,2022-08-29,https://www.youtube.com/watch?v=xf8dbJ7854c
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.00046 jueves 21 de julio 2022.,2022-08-29,https://www.youtube.com/watch?v=dpI3-NjnVCs
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.00043 miércoles 20 de julio 2022.,2022-08-29,https://www.youtube.com/watch?v=9NssfcFrrUo
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.00041 martes 19 de julio 2022.,2022-08-29,https://www.youtube.com/watch?v=mOa-737xYJg
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.00039 jueves 14 de julio 2022.,2022-08-29,https://www.youtube.com/watch?v=u6aUx10vc90
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.00038 Miércoles 13 de julio 2022.,2022-08-29,https://www.youtube.com/watch?v=08caiK-NVj8
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.00037 Martes 12 de julio 2022.,2022-08-29,https://www.youtube.com/watch?v=vDU6SgbDR8Q
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0036 jueves 07  julio 2022.,2022-08-29,https://www.youtube.com/watch?v=y_bhlMr0Sng
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0034 Miércoles 06  julio 2022.,2022-08-29,https://www.youtube.com/watch?v=4jj2QKzPVJk
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0033. Martes 05  julio 2022.,2022-08-29,https://www.youtube.com/watch?v=ZhDOivMGaMU
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0032. Miércoles 29 de junio 2022.,2022-08-29,https://www.youtube.com/watch?v=Kq0sS4rAW9k
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0030. Miércoles 22 de junio 2022.,2022-08-29,https://www.youtube.com/watch?v=mlNrExX5h74
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0029. Martes 21 de junio 2022.,2022-08-29,https://www.youtube.com/watch?v=NpltXNJm5tM
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0027. Martes 14 de junio 2022.,2022-08-29,https://www.youtube.com/watch?v=4WKqM6CD5qM
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0026. Miércoles 01 de junio 2022.,2022-08-29,https://www.youtube.com/watch?v=rfSRmaTKs5c
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0024. Martes 31 de mayo 2022.,2022-08-29,https://www.youtube.com/watch?v=XK0xILYKlkc
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0023. Miércoles 25 de mayo 2022.,2022-08-29,https://www.youtube.com/watch?v=hiOH1KgPJRU
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0022. Martes 24 de mayo 2022.,2022-08-29,https://www.youtube.com/watch?v=hgzIsbmPsRE
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0021. Miércoles 11 de mayo 2022.,2022-08-29,https://www.youtube.com/watch?v=GrUYAqSWI2o
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0019. Miércoles 04 de mayo 2022.,2022-08-29,https://www.youtube.com/watch?v=Fz1iAgQ6z64
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0017. miércoles 27 de abril 2022.,2022-08-29,https://www.youtube.com/watch?v=g1ng2QVhmwg
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0016. martes 26 de abril 2022.,2022-08-29,https://www.youtube.com/watch?v=KlLVeereBEI
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0015. miércoles 20 de abril 2022.,2022-04-28,https://www.youtube.com/watch?v=HVBFQqvHoNU
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0014. martes  19 de abril 2022.,2022-04-28,https://www.youtube.com/watch?v=Nf2r3arBaaw
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0013. miércoles  06 de abril 2022.,2022-04-28,https://www.youtube.com/watch?v=MB4Lcy6IIu0
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0012. martes 05 de abril 2022.,2022-04-28,https://www.youtube.com/watch?v=V2DxRN6kj4U
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0011. jueves 31 de marzo 2022.,2022-04-28,https://www.youtube.com/watch?v=hdmlf9Bsi0A
Primera Legislatura Ordinaria Del 2022. Sesión Ordinaria No.0010. Martes 30 de marzo 2022.,2022-04-28,https://www.youtube.com/watch?v=1-KPDXLNtcM
Primera Legislatura Ordinaria Del 2022. La Sesión Ordinaria No.008. jueves 17 de marzo 2022,2022-04-28,https://www.youtube.com/watch?v=f46PScl0x1I
Primera Legislatura Ordinaria Del 2022. La Sesión Ordinaria No.007. Miércoles  16 de marzo 2022,2022-04-28,https://www.youtube.com/watch?v=esPoDByZz5w
Primera Legislatura Ordinaria Del 2022. La Sesión Ordinaria No.006. Martes 15 de marzo 2022,2022-04-28,https://www.youtube.com/watch?v=lPc_L8EaZXI
"Primera Legislatura Ordinaria del 2022, Sesión Ordinaria No.005. jueves 10 de Marzo 2022.",2022-04-28,https://www.youtube.com/watch?v=5lQI4EypLAM
"Primera Legislatura Ordinaria del 2022, Sesión Ordinaria No.004.miercoles 09 de Marzo 2022.",2022-04-28,https://www.youtube.com/watch?v=0ZCVt6VVxk0
"Apertura Primera Legislatura Ordinaria del 2023, Sesión Ordinaria No.0001  lunes 27 de febrero 2023",2022-04-28,https://www.youtube.com/watch?v=0XHJbVdRwB8
"Primera Legislatura Ordinaria del 2022, Sesión Ordinaria No.002.Miércoles 02 de marzo 2022.",2022-04-28,https://www.youtube.com/watch?v=8Ua2etP5RZQ
"Primera Legislatura Ordinaria Del 2022, Sesión Ordinaria No.001 Fecha: Domingo 27 de febrero 2022.",2022-04-28,https://www.youtube.com/watch?v=HJ5eAvV1lCU
"Segunda Legislatura Ordinaria del 2021, Sesión Ordinaria No.00046  miércoles 12  de enero  2022.",2022-04-28,https://www.youtube.com/watch?v=YYfneHdUC6I
"Segunda Legislatura Ordinaria del 2021, Sesión Ordinaria No.00045  martes 11 de enero  2022.",2022-04-28,https://www.youtube.com/watch?v=aQeCRfA6IiY
"Segunda Legislatura Ordinaria del 2021, Sesión Ordinaria No.00044 jueves 06 de enero  2022.",2022-04-28,https://www.youtube.com/watch?v=sFWIuZv1ng8
"Segunda Legislatura Ordinaria del 2021, Sesión Ordinaria No.00043 miércoles 05 de enero  2022.",2022-04-28,https://www.youtube.com/watch?v=MCKYjeQdMQo
"Segunda Legislatura Ordinaria del 2021, Sesión Ordinaria No.00042 martes 04 de enero  2022.",2022-04-28,https://www.youtube.com/watch?v=5uDuucNCJME
"Segunda Legislatura Ordinaria del 2021, Sesión Ordinaria No.00040 martes 21de diciembre 2021.",2022-04-28,https://www.youtube.com/watch?v=7li_NzNqzkk
"Segunda Legislatura Ordinaria del 2021, Sesión Ordinaria No.00038 jueves 16 de diciembre 2021.",2022-04-28,https://www.youtube.com/watch?v=OwGQudFgiyY
"Segunda Legislatura Ordinaria del 2021, Sesión Ordinaria No.00036 miércoles 15 de diciembre 2021.",2022-04-28,https://www.youtube.com/watch?v=FZTE9tUiF1o
"Segunda Legislatura Ordinaria del 2021, Sesión Ordinaria No.00035 martes 14 de diciembre 2021.",2022-04-28,https://www.youtube.com/watch?v=Y0nxX2Q5AiE
"Segunda Legislatura Ordinaria Del 2021, Sesión Ordinaria No.00033. jueves 09 de Diciembre 2021.",2022-04-28,https://www.youtube.com/watch?v=64zC2VfKa2w
"Segunda Legislatura Ordinaria Del 2021, Sesión Ordinaria No.00032. miércoles 08 de Diciembre 2021.",2022-04-28,https://www.youtube.com/watch?v=VGOv7UZrDQU
"Segunda Legislatura Ordinaria Del 2021, Sesión Ordinaria No.00030. marte 07 de Diciembre 2021.",2022-04-28,https://www.youtube.com/watch?v=x22gBEM56Gs
"Segunda Legislatura Ordinaria Del 2021, Sesión Ordinaria No.00029. jueves 02 de Diciembre 2021.",2022-04-28,https://www.youtube.com/watch?v=tVsHYkDSkoc
"Segunda Legislatura Ordinaria Del 2021, Sesión Ordinaria No.00028. Miércoles 01 De Diciembre 2021.",2022-04-28,https://www.youtube.com/watch?v=lnqgXuWFeYA
"Segunda Legislatura Ordinaria Del 2021, Sesión Ordinaria No.00026. Martes 30 De noviembre 2021",2022-04-28,https://www.youtube.com/watch?v=5E6Fuzb6ckU
Segunda Legislatura Ordinaria Del 2021.Sesión Ordinaria No.00025. martes 24 de noviembre 2021.,2021-11-28,https://www.youtube.com/watch?v=KhC7R9o6nfM
Segunda Legislatura Ordinaria Del 2021.Sesión Ordinaria No.00024. martes 23 de noviembre 2021.,2021-11-28,https://www.youtube.com/watch?v=zDqfjs5Xgj4
Segunda Legislatura Ordinaria Del 2021.Sesión Ordinaria No.00023. martes 16 de noviembre 2021.,2021-11-28,https://www.youtube.com/watch?v=aH4qcA8kOzc
Segunda Legislatura Ordinaria Del 2021.Sesión Ordinaria No.00022. martes 09 de noviembre 2021.,2021-11-28,https://www.youtube.com/watch?v=ZHGxvgWBUnA
Segunda Legislatura Ordinaria Del 2021.Sesión Ordinaria No.00021. miércoles 03 de noviembre 2021.,2021-11-28,https://www.youtube.com/watch?v=fs91WjvlAi0
Segunda Legislatura Ordinaria Del 2021.Sesión Ordinaria No.00020 . martes 02 de noviembre 2021.,2021-11-28,https://www.youtube.com/watch?v=EaccqRECAd4
Segunda Legislatura Ordinaria del 2021.Sesión Ordinaria No.00018. miércoles 27 de octubre 2021.,2021-11-28,https://www.youtube.com/watch?v=1Rjawd-mKo0
Segunda Legislatura Ordinaria del 2021.Sesión Ordinaria No.00017. martes 26 de octubre 2021.,2021-11-28,https://www.youtube.com/watch?v=aTphg9RwRVI
Segunda Legislatura Ordinaria del 2021.Sesión Ordinaria No.00016. jueves 21 de octubre 2021.,2021-11-28,https://www.youtube.com/watch?v=Cnp477Efm3I
Segunda Legislatura Ordinaria del 2021.Sesión Ordinaria No.00014. martes 20 de octubre 2021.,2021-11-28,https://www.youtube.com/watch?v=0h2uVq6qM1o
Segunda Legislatura Ordinaria del 2021.Sesión Ordinaria No.00013. martes 19 de octubre 2021.,2021-11-28,https://www.youtube.com/watch?v=s1VGPbSYA5A
Segunda Legislatura Ordinaria del 2021.Sesión Ordinaria No.00013. martes 19 de octubre 2021.,2021-11-28,https://www.youtube.com/watch?v=Byj4LZmChDM
Segunda Legislatura Ordinaria del 2021.Sesión Ordinaria No.00011. martes 12 de octubre 2021.,2021-11-28,https://www.youtube.com/watch?v=Z-L7AT7rFW8
Segunda Legislatura Ordinaria del 2021.Sesión Ordinaria No.00010. martes 05 de octubre 2021.,2021-11-28,https://www.youtube.com/watch?v=gOcas5yoRmU
Segunda Legislatura Ordinaria del 2021.Sesión Ordinaria No.00009. martes 28 de septiembre 2021,2021-11-28,https://www.youtube.com/watch?v=aatTzDFj4xI
Segunda Legislatura Ordinaria del 2021.Sesión Ordinaria No.00007. martes 14 de septiembre 2021,2021-11-28,https://www.youtube.com/watch?v=hVRBnZkoBu0
Segunda Legislatura Ordinaria del 2021. Sesión Ordinaria No.00006.  martes 31 de agosto 2021,2021-08-31,https://www.youtube.com/watch?v=SqqDiHZmsiI
Segunda Legislatura Ordinaria del 2021 Sesión Ordinaria No.00005.  jueves 26 de agosto 2021,2021-08-26,https://www.youtube.com/watch?v=Mg5ptY6QDnU
Segunda Legislatura Ordinaria del 2021 Sesión Ordinaria No.00004. miércoles 25 de agosto 2021,2021-08-25,https://www.youtube.com/watch?v=80wvUh6OT7w
Segunda Legislatura Ordinaria del 2021 Sesión Ordinaria No.00002. martes 24 de agosto 2021,2021-08-24,https://www.youtube.com/watch?v=FbutHbTnTDk
"Primera Legislatura Ordinaria Del 2021, Sesión No.00052. Miércoles 04 de agosto 2021",2021-08-24,https://www.youtube.com/watch?v=DoJcI5ID-3g
"Primera Legislatura Ordinaria Del 2021, Sesión No.00049. Miércoles 04 de agosto 2021",2021-08-24,https://www.youtube.com/watch?v=TKFW9RkLVg4
"Primera Legislatura Ordinaria Del 2021, Sesión No.00048. Martes 03 de agosto 2021",2021-08-24,https://www.youtube.com/watch?v=7iw3JyOp7Sg
"Primera Legislatura Ordinaria Del 2021, Sesión No.00045. Jueves 29 de julio 2021",2021-08-24,https://www.youtube.com/watch?v=ySvaAqthFk0
"Primera Legislatura Ordinaria Del 2021, Sesión No.00044. Miércoles 28 de julio 2021",2021-08-24,https://www.youtube.com/watch?v=wXfoX6DODeA
"Primera Legislatura Ordinaria Del 2021, Sesión No.00043. Martes 27 de julio 2021",2021-08-24,https://www.youtube.com/watch?v=EPfQvE376-8
"Primera Legislatura Ordinaria Del 2021, Sesión No.00041. jueves 22 de julio 2021",2021-08-24,https://www.youtube.com/watch?v=likxQOBXaN4
"Primera Legislatura Ordinaria Del 2021, Sesión No.00039. miércoles 21 de julio 2021",2021-08-24,https://www.youtube.com/watch?v=NxV2tAX1oXA
Primera Legislatura Ordinaria Del 2021. Sesión Ordinaria No.038 miércoles 14  de julio 2021.,2021-08-24,https://www.youtube.com/watch?v=fqQVISR2ADE
Primera Legislatura Ordinaria Del 2021. Sesión Ordinaria No.037 jueves 08 de julio 2021.,2021-08-24,https://www.youtube.com/watch?v=YIPcgIA7uNM
Primera Legislatura Ordinaria Del 2021. Sesión Ordinaria No.036 miércoles 07 de julio 2021.,2021-08-24,https://www.youtube.com/watch?v=9ykuVSpgjjA
Primera Legislatura Ordinaria Del 2021. Sesión Ordinaria No.035 miércoles 30 de junio 2021.,2021-08-24,https://www.youtube.com/watch?v=0kPyFMNqWEs
Primera Legislatura Ordinaria Del 2021. Sesión Ordinaria No.034 martes 29 de junio 2021.,2021-08-24,https://www.youtube.com/watch?v=Aola5R3FDpk
Primera Legislatura Ordinaria Del 2021. Sesión Ordinaria No.033 jueves 24 de junio 2021.,2021-08-24,https://www.youtube.com/watch?v=bYGT02pF6NI
Primera Legislatura Ordinaria Del 2021. Sesión Ordinaria No.032 miércoles 23 de junio 2021.,2021-08-24,https://www.youtube.com/watch?v=MpdOfSWAjeU
Primera Legislatura Ordinaria Del 2021. Sesión Ordinaria No.031 martes 22 de junio 2021.,2021-08-24,https://www.youtube.com/watch?v=Gx1jPVz_pp0
Primera Legislatura Ordinaria Del 2021. Sesión Ordinaria No.030 miércoles 16 de junio 2021.,2021-08-24,https://www.youtube.com/watch?v=1vT5vUEJggM
Primera Legislatura Ordinaria Del 2021. Sesión Ordinaria No.029 miércoles 26 de mayo 2021.,2021-08-24,https://www.youtube.com/watch?v=POjDJkxLoW0
Primera Legislatura Ordinaria Del 2021.Sesión Extraordinaria  No.00028 lunes 17 de mayo 2021,2021-08-24,https://www.youtube.com/watch?v=wGxszp3Tldk
Primera Legislatura Ordinaria Del 2021.Sesión Ordinaria No.00027 miércoles 12 de mayo 2021,2021-08-24,https://www.youtube.com/watch?v=PBDqitmNUYE
Primera Legislatura Ordinaria Del 2021.Sesión Ordinaria No.00026 martes 11 de mayo 2021 2da. parte,2021-08-24,https://www.youtube.com/watch?v=Yonl1FwEI_A
Primera Legislatura Ordinaria Del 2021.Sesión Ordinaria No.00026 martes 11 de mayo 2021,2021-08-24,https://www.youtube.com/watch?v=2mgzxFuY4Bc
"Primera Legislatura Ordinaria del 2021, Sesión Ordinaria No.00024, miércoles 05 de mayo 2021.",2021-05-11,https://www.youtube.com/watch?v=J6TjCXKnQAA
"Primera Legislatura Ordinaria del 2021, Sesión Ordinaria No.00023, martes 04 de mayo 2021.",2021-05-11,https://www.youtube.com/watch?v=NtHExBWf6F0
"Primera Legislatura Ordinaria del 2021, Sesión Ordinaria No.00022, miércoles 28 de abril  2021.",2021-05-11,https://www.youtube.com/watch?v=8YrmTpa8HU0
"Primera Legislatura Ordinaria del 2021, Sesión Ordinaria No.00021, martes 27 de abril  2021.",2021-05-11,https://www.youtube.com/watch?v=45dt1HgpPHA
"Primera Legislatura Ordinaria del 2021, Sesión Ordinaria No.00020, jueves 22 de abril  2021.",2021-05-11,https://www.youtube.com/watch?v=LMQTXNfPoYc
"Primera Legislatura Ordinaria del 2021, Sesión Ordinaria No.00018, martes 20 de abril  2021.",2021-05-11,https://www.youtube.com/watch?v=Bhw53Bb0fyI
"Primera Legislatura Ordinaria Del 2021.Sesión Ordinaria No.00017, jueves 15 de abril 2021",2021-05-11,https://www.youtube.com/watch?v=aKep1WU5jNU
"Primera Legislatura Ordinaria Del 2021.Sesión Ordinaria No.00016, miércoles 14 de abril 2021",2021-05-11,https://www.youtube.com/watch?v=VGYA4nICdHE
"Primera Legislatura Ordinaria Del 2021.Sesión Ordinaria No.00014, martes 13 de abril 2021",2021-05-11,https://www.youtube.com/watch?v=wzSfemZMPz8
"Primera Legislatura Ordinaria De 2021,Sesión No.00012 : miércoles 07 de abril 2021",2021-04-08,https://www.youtube.com/watch?v=_qSGwHt0NUU
"Primera Legislatura Ordinaria De 2021,Sesión No.00011 : miércoles 24 de marzo  2021",2021-04-07,https://www.youtube.com/watch?v=surdGN_bUcg
"Primera Legislatura Ordinaria De 2021,Sesión No.00010 : martes 23 de marzo  2021",2021-04-07,https://www.youtube.com/watch?v=0noPnhs9RQE
"Primera Legislatura Ordinaria De 2021,Sesión No.00008 : jueves 18 de marzo  2021",2021-03-21,https://www.youtube.com/watch?v=TrgH7Ub17tA
